date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:27%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/its-ok-to-feel-pritzker-announces-coronavirus-support-lines/)
18:31:27	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.22d.delayed	(from https://mikvachallenge.org/blog/its-ok-to-feel-pritzker-announces-coronavirus-support-lines/)
18:31:27	3248333/3248333	---M--	200	added ('OK')	application/pdf	etag:%225cd9870c-3190cd%22	https://mikvachallenge.org/wp-content/uploads/2019/05/JuvenileJusticeCouncilSummer2016Report.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/JuvenileJusticeCouncilSummer2016Report.pdf	(from https://mikvachallenge.org/our-work/programs/youth-led-advocacy/juvenile-justice-council/)
18:31:28	3258/3258	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:27%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fchicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed7fc4.json	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	1075/1075	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222ed7a297e295caadc1391da9752edcd5-gzip%22	https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/feed/index.html	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:27%20GMT	https://mikvachallenge.org/?p=11966	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexd661.html	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.230.delayed	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	3403/3403	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:28%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fchicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedf7ca	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:28%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:28	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.232.delayed	(from https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/)
18:31:29	2769/2769	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:29%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fnational-youth-response-movement%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedb450.json	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:29	868/868	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f363ee5e9e0c03bb45780c6416d0d2b8-gzip%22	https://mikvachallenge.org/blog/national-youth-response-movement/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/national-youth-response-movement/feed/index.html	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:29%20GMT	https://mikvachallenge.org/?p=11960	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index6a74.html	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:29	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.235.delayed	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:29	2896/2896	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:29%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fnational-youth-response-movement%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed36c3	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:29%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:30	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.238.delayed	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:32	2843/2843	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:30%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fcity-kicks-off-annual-teen-voter-drive-in-long-island-city%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedd7a0.json	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	158928/158928	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2016:28:05%20GMT	https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/97071524_159071068940722_1335581335712145586_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=8eIffrq9_zkAX_RPRym&_nc_ht=scontent-mia3-1.cdninstagram.com&oh=6ec7c95a1daf2063f678ffa1db724eaf&oe=5EE3CDB2	C:/Users/pradipta_mallick/Desktop/dfwincomelab/scontent-mia3-1.cdninstagram.com/v/t51.2885-15/97071524_159071068940722_1335581335712145586_n4b38.jpg	(from https://mikvachallenge.org/blog/national-youth-response-movement/)
18:31:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:30%20GMT	https://mikvachallenge.org/?p=11929	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index27bb.html	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	887/887	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228eb9793fae2ea3c5baecd99727893ff7-gzip%22	https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/feed/index.html	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.23b.delayed	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	2980/2980	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:32%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fcity-kicks-off-annual-teen-voter-drive-in-long-island-city%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedb9e3	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:32%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:32	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.23d.delayed	(from https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/)
18:31:33	3021/3021	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:32%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fvernee-green-named-illinois-executive-director%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedbc67.json	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:33	852/852	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fef71e7a1ca231ec086695f6078ce4a2-gzip%22	https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/feed/index.html	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:33%20GMT	https://mikvachallenge.org/?p=11881	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexcdcf.html	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:34	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.240.delayed	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:34	3160/3160	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:33%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fvernee-green-named-illinois-executive-director%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedc706	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:34%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:34	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.242.delayed	(from https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/)
18:31:35	2756/2756	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:34%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fd204-students-go-to-the-2020-iowa-caucuses%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed5927.json	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:35%20GMT	https://mikvachallenge.org/?p=11876	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexfcdb.html	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:35	839/839	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ff2ab7e1a01296706214c562a1419e37-gzip%22	https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/feed/index.html	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:36	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.245.delayed	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:36	2895/2895	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:36%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fd204-students-go-to-the-2020-iowa-caucuses%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed9dce	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:36%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:36	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.247.delayed	(from https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/)
18:31:37	3127/3127	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:37%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fchicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed1c17.json	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:37	1032/1032	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2263f945147f242a15c61af7950ce628f2-gzip%22	https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/feed/index.html	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:37%20GMT	https://mikvachallenge.org/?p=11873	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexb172.html	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:38	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.24a.delayed	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:38	3264/3264	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:37%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fchicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed3d47	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:38%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:38	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.24c.delayed	(from https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/)
18:31:39	3078/3078	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:38%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fhouston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedab05.json	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:39%20GMT	https://mikvachallenge.org/?p=11869	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexfa50.html	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:39	1003/1003	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed85a03a8326dfc2ba611935182e9f4d-gzip%22	https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/feed/index.html	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:39	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.24f.delayed	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:39	3215/3215	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:39%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fhouston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed0dfb	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:39%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:40	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.251.delayed	(from https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/)
18:31:40	2488/2488	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:40%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fpurchase-mikva-curricula%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed143b.json	(from https://mikvachallenge.org/purchase-mikva-curricula/)
18:31:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:40%20GMT	https://mikvachallenge.org/?p=11618	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index3b39.html	(from https://mikvachallenge.org/purchase-mikva-curricula/)
18:31:40	2589/2589	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:40%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fpurchase-mikva-curricula%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed6b57	(from https://mikvachallenge.org/purchase-mikva-curricula/)
18:31:40	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.255.delayed	(from https://mikvachallenge.org/purchase-mikva-curricula/)
18:31:41	446222/446222	---M--	200	added ('OK')	image/png	etag:%225d89166a-6cf0e%22	https://mikvachallenge.org/wp-content/uploads/2019/09/Screen-Shot-2019-09-23-at-1.29.57-PM.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/Screen-Shot-2019-09-23-at-1.29.57-PM.png	(from https://mikvachallenge.org/purchase-mikva-curricula/)
18:31:41	2432/2432	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:41%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fgeneral-program-application-english%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedfc51.json	(from https://mikvachallenge.org/general-program-application-english/)
18:31:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:41%20GMT	https://mikvachallenge.org/?p=11908	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index3abf.html	(from https://mikvachallenge.org/general-program-application-english/)
18:31:41	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.258.delayed	(from https://mikvachallenge.org/general-program-application-english/)
18:31:41	2525/2525	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:41%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fgeneral-program-application-english%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedfdb7	(from https://mikvachallenge.org/general-program-application-english/)
18:31:42	2317/2317	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:31:42%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fsoapbox-nation%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedad85.json	(from https://mikvachallenge.org/soapbox-nation/)
18:31:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:42%20GMT	https://mikvachallenge.org/?p=10712	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index99d5.html	(from https://mikvachallenge.org/soapbox-nation/)
18:31:44	2408/2408	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:31:42%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fsoapbox-nation%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embede921	(from https://mikvachallenge.org/soapbox-nation/)
18:31:44	9310/9310	---M--	200	added ('OK')	image/jpeg	etag:%225dc1d096-245e%22	https://mikvachallenge.org/wp-content/uploads/2019/10/FB_Education_Logo_Stacked-e1572982934294.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/10/FB_Education_Logo_Stacked-e1572982934294.jpg	(from https://mikvachallenge.org/soapbox-nation/)
18:31:44	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.25c.delayed	(from https://mikvachallenge.org/soapbox-nation/)
18:31:44	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.25d.delayed	(from https://mikvachallenge.org/news/page/3/)
18:31:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:31:44%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/news/page/3/)
18:31:45	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.25f.delayed	(from https://mikvachallenge.org/news/page/3/)
18:31:45	77898/77898	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:31:45%20GMT	https://mikvachallenge.org/news/page/4/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/news/page/4/index.html	(from https://mikvachallenge.org/news/page/3/)
18:31:45	0/-1	---M--	301	error ('')			https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate.260.delayed	(from https://mikvachallenge.org/news/page/4/)
